#  idx_gal   shID  Ngali  Ngalf    Rij(kpc)  size(kpc)  sigm(km/s)  Pmin(ds)    GrNr    x(kpc)    y(kpc)   V_LOS(km/s)
      0        0      0      0        0.00       0.00       0.00    -1.0000      -1      69.07    -386.91 24082813.81
      1        1      0      0        0.00       0.00       0.00    -1.0000      -1       0.90    -463.73 21122144.44
      2        2      0      0        0.00       0.00       0.00    -1.0000      -1     230.68    -526.87 21517234.93
      3        3      0      0        0.00       0.00       0.00    -1.0000      -1     223.91    -316.94 22998899.19
      4        4      0      0        0.00       0.00       0.00    -1.0000      -1     139.66    -275.83 23570057.79
      5        5      0      0        0.00       0.00       0.00    -1.0000      -1     329.17    -480.98 23035389.93
      6        6      0      0        0.00       0.00       0.00    -1.0000      -1     164.50    -122.04 24681202.56
      7        7      0      0        0.00       0.00       0.00    -1.0000      -1      23.38    -162.38 22959191.68
      8        8      0      0        0.00       0.00       0.00    -1.0000      -1      73.11    -688.27 23449241.43
      9        9      0      0        0.00       0.00       0.00    -1.0000      -1     174.61    -737.75 24516385.66
     10       10      0      0        0.00       0.00       0.00    -1.0000      -1     374.98    -568.25 21118241.15
     11       11      0      0        0.00       0.00       0.00    -1.0000      -1     -78.29     -76.28 21204770.24
     12       12      0      0        0.00       0.00       0.00    -1.0000      -1     -70.81       7.46 21107112.85
     13       13      0      0        0.00       0.00       0.00    -1.0000      -1     254.39     -12.70 24221054.11
     14       14      0      0        0.00       0.00       0.00    -1.0000      -1     280.79     -49.90 22953027.95
     15       15      0      0        0.00       0.00       0.00    -1.0000      -1     367.72     -62.38 24111647.85
     16       16      0      0        0.00       0.00       0.00    -1.0000      -1   -1453.68   -3179.56 24799578.61
     17       17      0      0        0.00       0.00       0.00    -1.0000      -1   -1373.79   -1865.71 21919181.67
     18       18      0      0        0.00       0.00       0.00    -1.0000      -1    -767.30   -1281.81 24520273.97
     19       19      0      0        0.00       0.00       0.00    -1.0000      -1    -184.79   -1930.01 23766167.02
     20       20      0      0        0.00       0.00       0.00    -1.0000      -1    -182.32   -1918.37 22185271.46
     21       21      3      3     5253.93     173.27  117923.16     0.0090       4   -3581.95   -3965.27 22879461.88
     22       22      0      0        0.00       0.00       0.00    -1.0000      -1     257.46   -4275.26 24538717.20
     23       23      3      3     4565.04      67.34   71396.02     0.8190       7   -4376.18     561.34 22714297.22
     24       24      0      0        0.00       0.00       0.00    -1.0000      -1   -1240.35     135.84 21751411.81
     25       25      0      0        0.00       0.00       0.00    -1.0000      -1    -660.05     412.68 23127393.24
     26       26      0      0        0.00       0.00       0.00    -1.0000      -1     264.71     723.57 23926996.68
     27       27      9      9     1115.76     177.31  480533.11     1.0000       8     486.11     973.31 23225197.53
     28       28      9      9     1115.76     177.31  480533.11     0.0610       8     869.59     479.10 23356335.75
     29       29      0      0        0.00       0.00       0.00    -1.0000      -1    1297.75    -111.38 23060338.66
     30       30      3      3     3356.61     581.46   25920.05     0.1780       5    3709.35     419.04 22978669.20
     31       31      6      6     3051.35     985.64  286511.26     0.0030       3    -576.61    2818.02 22164960.52
     32       32      0      0        0.00       0.00       0.00    -1.0000      -1    2725.61    4434.84 23459428.38
     33       33      0      0        0.00       0.00       0.00    -1.0000      -1    -314.79    -452.72 22279352.33
     34       34      0      0        0.00       0.00       0.00    -1.0000      -1    -276.08    -333.55 23147641.22
     35       35      0      0        0.00       0.00       0.00    -1.0000      -1    -218.82    -243.29 23058914.65
     36       36      0      0        0.00       0.00       0.00    -1.0000      -1    -149.36    -147.51 23633613.79
     37       37      0      0        0.00       0.00       0.00    -1.0000      -1     -95.28    -770.02 21869578.01
     38       38      0      0        0.00       0.00       0.00    -1.0000      -1     -17.86    -856.77 23856920.20
     39       39      0      0        0.00       0.00       0.00    -1.0000      -1      76.39    -873.62 22414154.00
     40       40      0      0        0.00       0.00       0.00    -1.0000      -1     230.15    -882.84 21932924.15
     41       41      0      0        0.00       0.00       0.00    -1.0000      -1     458.26    -191.35 22867847.92
     42       42      0      0        0.00       0.00       0.00    -1.0000      -1     585.73    -549.94 23460999.29
     43       43      0      0        0.00       0.00       0.00    -1.0000      -1    1276.30    -975.92 23120471.03
     44       44      0      0        0.00       0.00       0.00    -1.0000      -1      15.26    1730.49 22197251.16
     45       45      3      3     4523.56     280.57   93991.48     0.0070       0   -1407.50    4209.47 22712591.40
     46       46      6      6     4165.86     199.95  379193.07     0.0060       9     930.13    4053.03 23483873.45
     47       47      0      0        0.00       0.00       0.00    -1.0000      -1   -2454.30   -1877.64 24776668.47
     48       48      0      0        0.00       0.00       0.00    -1.0000      -1    -742.79   -1348.96 21840555.10
     49       49      0      0        0.00       0.00       0.00    -1.0000      -1    -434.57   -1564.60 21572318.79
     50       50      0      0        0.00       0.00       0.00    -1.0000      -1    -306.83   -1612.75 22294740.67
     51       51      0      0        0.00       0.00       0.00    -1.0000      -1     295.52   -1781.05 23066757.22
     52       52      3      3     5253.93     173.27  117923.16     0.0100       4   -3411.48   -3669.26 22650024.71
